
2022-05-24 11:45:57,629 p=89984 u=moonja n=ansible | [DEPRECATION WARNING]: COMMAND_WARNINGS option, the command warnings feature is being 
Found: {{ item != ansible_hostname }}

2022-05-24 13:06:05,651 p=42977 u=moonja n=ansible | skipping: [co7-node01] => (item=co7-node01) 
2022-05-24 13:06:05,655 p=43885 u=moonja n=ansible | [WARNING]: conditional statements should not include jinja2 templating delimiters such as {{ }} or {% %}.
Found: {{ item != ansible_hostname }}

2022-05-24 13:06:05,673 p=43887 u=moonja n=ansible | [WARNING]: conditional statements should not include jinja2 templating delimiters such as {{ }} or {% %}.
Found: {{ item != ansible_hostname }}

2022-05-24 13:06:05,690 p=43891 u=moonja n=ansible | [WARNING]: conditional statements should not include jinja2 templating delimiters such as {{ }} or {% %}.
Found: {{ item != ansible_hostname }}

2022-05-24 13:06:06,310 p=42977 u=moonja n=ansible | changed: [co7-node02] => (item=co7-node01)
2022-05-24 13:06:06,312 p=42977 u=moonja n=ansible | changed: [co7-node03] => (item=co7-node01)
2022-05-24 13:06:06,312 p=42977 u=moonja n=ansible | skipping: [co7-node02] => (item=co7-node02) 
2022-05-24 13:06:06,326 p=42977 u=moonja n=ansible | changed: [co7-master] => (item=co7-node01)
2022-05-24 13:06:06,327 p=42977 u=moonja n=ansible | changed: [co7-node01] => (item=co7-node02)
2022-05-24 13:06:06,673 p=42977 u=moonja n=ansible | changed: [co7-node03] => (item=co7-node02)
2022-05-24 13:06:06,674 p=42977 u=moonja n=ansible | skipping: [co7-node03] => (item=co7-node03) 
2022-05-24 13:06:06,683 p=42977 u=moonja n=ansible | changed: [co7-node02] => (item=co7-node03)
2022-05-24 13:06:06,683 p=42977 u=moonja n=ansible | changed: [co7-node01] => (item=co7-node03)
2022-05-24 13:06:06,697 p=42977 u=moonja n=ansible | changed: [co7-master] => (item=co7-node02)
2022-05-24 13:06:07,023 p=42977 u=moonja n=ansible | changed: [co7-node03] => (item=co7-master)
2022-05-24 13:06:07,048 p=42977 u=moonja n=ansible | changed: [co7-node02] => (item=co7-master)
2022-05-24 13:06:07,050 p=42977 u=moonja n=ansible | changed: [co7-node01] => (item=co7-master)
2022-05-24 13:06:07,069 p=42977 u=moonja n=ansible | changed: [co7-master] => (item=co7-node03)
2022-05-24 13:06:07,070 p=42977 u=moonja n=ansible | skipping: [co7-master] => (item=co7-master) 
2022-05-24 13:06:07,088 p=42977 u=moonja n=ansible | TASK [pgbackrest : The ssh-keyscan for known_hosts file] *******************************************************
2022-05-24 13:06:07,174 p=42977 u=moonja n=ansible | skipping: [co7-master]
2022-05-24 13:06:07,584 p=42977 u=moonja n=ansible | changed: [co7-node02 -> co7-master(None)]
2022-05-24 13:06:07,586 p=42977 u=moonja n=ansible | changed: [co7-node01 -> co7-master(None)]
2022-05-24 13:06:07,587 p=42977 u=moonja n=ansible | changed: [co7-node03 -> co7-master(None)]
2022-05-24 13:06:07,597 p=42977 u=moonja n=ansible | TASK [pgbackrest : The ssh-keyscan for known_hosts file] *******************************************************
2022-05-24 13:06:07,663 p=42977 u=moonja n=ansible | skipping: [co7-master]
2022-05-24 13:06:08,051 p=42977 u=moonja n=ansible | changed: [co7-node01]
2022-05-24 13:06:08,057 p=42977 u=moonja n=ansible | changed: [co7-node02]
2022-05-24 13:06:08,060 p=42977 u=moonja n=ansible | changed: [co7-node03]
2022-05-24 13:06:08,081 p=42977 u=moonja n=ansible | TASK [pgbackrest : Input key] **********************************************************************************
2022-05-24 13:06:08,174 p=42977 u=moonja n=ansible | skipping: [co7-master]
2022-05-24 13:06:08,504 p=42977 u=moonja n=ansible | changed: [co7-node03 -> co7-master(None)] => (item=co7-node03 ecdsa-sha2-nistp256 AAAAE2VjZHNhLXNoYTItbmlzdHAyNTYAAAAIbmlzdHAyNTYAAABBBCw3T4DjyF88OSwmXjXK1z6SzO1qm3YMTAQdeIlBzoQJxAQ2qiaSnZZzGQk7B5ODmS4UFh80grvzm2WjWS3cyyM=)
2022-05-24 13:06:08,520 p=42977 u=moonja n=ansible | changed: [co7-node02 -> co7-master(None)] => (item=co7-node02 ecdsa-sha2-nistp256 AAAAE2VjZHNhLXNoYTItbmlzdHAyNTYAAAAIbmlzdHAyNTYAAABBBKOiG3ubpx4pRAU6ZMg5W5JOC/6ryHoSTKsMz8tC/RTGxcvmvpyaUeE4r4imIAyucmKUo2Y721KvbW5g1/Kjt+o=)
2022-05-24 13:06:08,525 p=42977 u=moonja n=ansible | changed: [co7-node01 -> co7-master(None)] => (item=co7-node01 ecdsa-sha2-nistp256 AAAAE2VjZHNhLXNoYTItbmlzdHAyNTYAAAAIbmlzdHAyNTYAAABBBLoXGv1czw5vny45YMnnJnK14bCFNpqV5ZvrL0U+g+64T1YUr6eqXWdDTcTX1DZUTnFC9HAby0cS6zZGQvRfXiY=)
2022-05-24 13:06:08,536 p=42977 u=moonja n=ansible | TASK [pgbackrest : Input key] **********************************************************************************
2022-05-24 13:06:08,600 p=42977 u=moonja n=ansible | skipping: [co7-master]
2022-05-24 13:06:08,863 p=42977 u=moonja n=ansible | changed: [co7-node01] => (item=co7-master ecdsa-sha2-nistp256 AAAAE2VjZHNhLXNoYTItbmlzdHAyNTYAAAAIbmlzdHAyNTYAAABBBH5R4iPHfdOTR6op3EHkF+lB1ezHrv7PiAK5tc8EmmThK795DDwtDOYKx1zFbnnGQgyQM8tCPrSBHMZD0y+72Yg=)
2022-05-24 13:06:08,870 p=42977 u=moonja n=ansible | changed: [co7-node02] => (item=co7-master ecdsa-sha2-nistp256 AAAAE2VjZHNhLXNoYTItbmlzdHAyNTYAAAAIbmlzdHAyNTYAAABBBH5R4iPHfdOTR6op3EHkF+lB1ezHrv7PiAK5tc8EmmThK795DDwtDOYKx1zFbnnGQgyQM8tCPrSBHMZD0y+72Yg=)
2022-05-24 13:06:08,880 p=42977 u=moonja n=ansible | changed: [co7-node03] => (item=co7-master ecdsa-sha2-nistp256 AAAAE2VjZHNhLXNoYTItbmlzdHAyNTYAAAAIbmlzdHAyNTYAAABBBH5R4iPHfdOTR6op3EHkF+lB1ezHrv7PiAK5tc8EmmThK795DDwtDOYKx1zFbnnGQgyQM8tCPrSBHMZD0y+72Yg=)
2022-05-24 13:06:08,889 p=42977 u=moonja n=ansible | TASK [pgbackrest : Create repository location] *****************************************************************
2022-05-24 13:06:08,913 p=42977 u=moonja n=ansible | skipping: [co7-node01] => (item={'path': '/var/lib/pgbackrest', 'state': 'directory', 'owner': 'postgres', 'group': 'postgres', 'mode': '750'}) 
2022-05-24 13:06:08,923 p=42977 u=moonja n=ansible | skipping: [co7-node02] => (item={'path': '/var/lib/pgbackrest', 'state': 'directory', 'owner': 'postgres', 'group': 'postgres', 'mode': '750'}) 
2022-05-24 13:06:08,946 p=42977 u=moonja n=ansible | skipping: [co7-node03] => (item={'path': '/var/lib/pgbackrest', 'state': 'directory', 'owner': 'postgres', 'group': 'postgres', 'mode': '750'}) 
2022-05-24 13:06:09,442 p=42977 u=moonja n=ansible | changed: [co7-master] => (item={'path': '/var/lib/pgbackrest', 'state': 'directory', 'owner': 'postgres', 'group': 'postgres', 'mode': '750'})
2022-05-24 13:06:09,455 p=42977 u=moonja n=ansible | TASK [pgbackrest : Configure pgbackrest.conf for patroni nodes] ************************************************
2022-05-24 13:06:09,517 p=42977 u=moonja n=ansible | skipping: [co7-master]
2022-05-24 13:06:10,283 p=42977 u=moonja n=ansible | changed: [co7-node01]
2022-05-24 13:06:10,288 p=42977 u=moonja n=ansible | changed: [co7-node03]
2022-05-24 13:06:10,289 p=42977 u=moonja n=ansible | changed: [co7-node02]
2022-05-24 13:06:10,300 p=42977 u=moonja n=ansible | TASK [pgbackrest : Configure pgbackrest.conf for repository node] **********************************************
2022-05-24 13:06:10,320 p=42977 u=moonja n=ansible | skipping: [co7-node01]
2022-05-24 13:06:10,337 p=42977 u=moonja n=ansible | skipping: [co7-node02]
2022-05-24 13:06:10,353 p=42977 u=moonja n=ansible | skipping: [co7-node03]
2022-05-24 13:06:10,951 p=42977 u=moonja n=ansible | changed: [co7-master]
2022-05-24 13:06:10,960 p=42977 u=moonja n=ansible | TASK [pgbackrest : Reload and start systemd service of patroni] ************************************************
2022-05-24 13:06:11,023 p=42977 u=moonja n=ansible | skipping: [co7-master]
2022-05-24 13:06:14,202 p=42977 u=moonja n=ansible | changed: [co7-node01]
2022-05-24 13:06:14,670 p=42977 u=moonja n=ansible | changed: [co7-node02]
2022-05-24 13:06:15,384 p=42977 u=moonja n=ansible | changed: [co7-node03]
2022-05-24 13:06:15,398 p=42977 u=moonja n=ansible | TASK [pgbackrest : Pause for 1 minutes to wait for compleiting initializaion of patroni cluster] ***************
2022-05-24 13:06:15,420 p=44424 u=moonja n=ansible | Pausing for 60 seconds
2022-05-24 13:06:15,439 p=44424 u=moonja n=ansible | (ctrl+C then 'C' = continue early, ctrl+C then 'A' = abort)
2022-05-24 13:07:15,427 p=42977 u=moonja n=ansible | ok: [co7-node01]
2022-05-24 13:07:15,437 p=42977 u=moonja n=ansible | TASK [pgbackrest : Create the stanza on the repository host (only needs to be done on this host)] **************
2022-05-24 13:07:15,459 p=42977 u=moonja n=ansible | skipping: [co7-node01]
2022-05-24 13:07:15,475 p=42977 u=moonja n=ansible | skipping: [co7-node02]
2022-05-24 13:07:15,492 p=42977 u=moonja n=ansible | skipping: [co7-node03]
2022-05-24 13:08:56,853 p=42977 u=moonja n=ansible |  [ERROR]: User interrupted execution

2022-05-24 13:21:28,433 p=51674 u=moonja n=ansible | [DEPRECATION WARNING]: COMMAND_WARNINGS option, the command warnings feature is being removed. This feature will be removed from 
ansible-core in version 2.14. Deprecation warnings can be disabled by setting deprecation_warnings=False in ansible.cfg.
2022-05-24 13:21:28,446 p=51674 u=moonja n=ansible | [WARNING]: Invalid characters were found in group names but not replaced, use -vvvv to see details

2022-05-24 13:21:28,717 p=51674 u=moonja n=ansible | [DEPRECATION WARNING]: "include" is deprecated, use include_tasks/import_tasks instead. This feature will be removed in version 
2.16. Deprecation warnings can be disabled by setting deprecation_warnings=False in ansible.cfg.
2022-05-24 13:21:28,773 p=51674 u=moonja n=ansible | PLAY [all] **************************************************************************************************************************
2022-05-24 13:21:28,800 p=51674 u=moonja n=ansible | TASK [Gathering Facts] **************************************************************************************************************
2022-05-24 13:21:30,281 p=51674 u=moonja n=ansible | ok: [co7-node01]
2022-05-24 13:21:30,614 p=51674 u=moonja n=ansible | ok: [co7-node02]
2022-05-24 13:21:30,616 p=51674 u=moonja n=ansible | ok: [co7-master]
2022-05-24 13:21:30,618 p=51674 u=moonja n=ansible | ok: [co7-node03]
2022-05-24 13:21:30,636 p=51674 u=moonja n=ansible | TASK [pgbackrest : Stop the stanza on the repository host (only needs to be done on this host)] *************************************
2022-05-24 13:21:30,656 p=51674 u=moonja n=ansible | skipping: [co7-node01]
2022-05-24 13:21:30,670 p=51674 u=moonja n=ansible | skipping: [co7-node02]
2022-05-24 13:21:30,687 p=51674 u=moonja n=ansible | skipping: [co7-node03]
2022-05-24 13:21:31,330 p=51674 u=moonja n=ansible | changed: [co7-master]
2022-05-24 13:21:31,340 p=51674 u=moonja n=ansible | TASK [pgbackrest : debug] ***********************************************************************************************************
2022-05-24 13:21:31,374 p=51674 u=moonja n=ansible | ok: [co7-node01] => {
    "msg": {
        "changed": false,
        "skip_reason": "Conditional result was False",
        "skipped": true
    }
}
2022-05-24 13:21:31,390 p=51674 u=moonja n=ansible | ok: [co7-node02] => {
    "msg": {
        "changed": false,
        "skip_reason": "Conditional result was False",
        "skipped": true
    }
}
2022-05-24 13:21:31,393 p=51674 u=moonja n=ansible | ok: [co7-node03] => {
    "msg": {
        "changed": false,
        "skip_reason": "Conditional result was False",
        "skipped": true
    }
}
2022-05-24 13:21:31,407 p=51674 u=moonja n=ansible | ok: [co7-master] => {
    "msg": {
        "changed": true,
        "cmd": [
            "/usr/bin/pgbackrest",
            "--stanza=main",
            "--log-level-console=info",
            "stop"
        ],
        "delta": "0:00:00.005742",
        "end": "2022-05-24 13:21:31.695637",
        "failed": false,
        "msg": "",
        "rc": 0,
        "start": "2022-05-24 13:21:31.689895",
        "stderr": "",
        "stderr_lines": [],
        "stdout": "2022-05-24 13:21:31.695 P00   INFO: stop command begin 2.31: --exec-id=16060-7943fde3 --log-level-console=info --pg1-host=192.168.0.83 --pg2-host=192.168.0.84 --pg3-host=192.168.0.85 --repo1-path=/var/lib/pgbackrest --stanza=main\n2022-05-24 13:21:31.695 P00   INFO: stop command end: completed successfully (2ms)",
        "stdout_lines": [
            "2022-05-24 13:21:31.695 P00   INFO: stop command begin 2.31: --exec-id=16060-7943fde3 --log-level-console=info --pg1-host=192.168.0.83 --pg2-host=192.168.0.84 --pg3-host=192.168.0.85 --repo1-path=/var/lib/pgbackrest --stanza=main",
            "2022-05-24 13:21:31.695 P00   INFO: stop command end: completed successfully (2ms)"
        ]
    }
}
2022-05-24 13:21:31,416 p=51674 u=moonja n=ansible | TASK [pgbackrest : Delete main.stop file for pgbackrest] ****************************************************************************
2022-05-24 13:21:31,438 p=51674 u=moonja n=ansible | skipping: [co7-node01] => (item=/tmp/pgbackrest/main.stop) 
2022-05-24 13:21:31,454 p=51674 u=moonja n=ansible | skipping: [co7-node02] => (item=/tmp/pgbackrest/main.stop) 
2022-05-24 13:21:31,470 p=51674 u=moonja n=ansible | skipping: [co7-node03] => (item=/tmp/pgbackrest/main.stop) 
2022-05-24 13:21:32,105 p=51674 u=moonja n=ansible | changed: [co7-master] => (item=/tmp/pgbackrest/main.stop)
2022-05-24 13:21:32,117 p=51674 u=moonja n=ansible | TASK [pgbackrest : Delete the stanza on the repository host (only needs to be done on this host)] ***********************************
2022-05-24 13:21:32,136 p=51674 u=moonja n=ansible | skipping: [co7-node01]
2022-05-24 13:21:32,152 p=51674 u=moonja n=ansible | skipping: [co7-node02]
2022-05-24 13:21:32,168 p=51674 u=moonja n=ansible | skipping: [co7-node03]
2022-05-24 13:21:32,487 p=51674 u=moonja n=ansible | fatal: [co7-master]: FAILED! => {"changed": true, "cmd": ["/usr/bin/pgbackrest", "--stanza=main", "--log-level-console=info", "stanza-delete", "--force"], "delta": "0:00:00.005746", "end": "2022-05-24 13:21:32.857775", "msg": "non-zero return code", "rc": 55, "start": "2022-05-24 13:21:32.852029", "stderr": "ERROR: [055]: stop file does not exist for stanza 'main'\n       HINT: has the pgbackrest stop command been run on this server for this stanza?", "stderr_lines": ["ERROR: [055]: stop file does not exist for stanza 'main'", "       HINT: has the pgbackrest stop command been run on this server for this stanza?"], "stdout": "2022-05-24 13:21:32.856 P00   INFO: stanza-delete command begin 2.31: --exec-id=16215-6528bd39 --force --log-level-console=info --pg1-host=192.168.0.83 --pg2-host=192.168.0.84 --pg3-host=192.168.0.85 --pg1-path=/var/lib/pgsql/patroni_data --pg2-path=/var/lib/pgsql/patroni_data --pg3-path=/var/lib/pgsql/patroni_data --pg1-port=5532 --pg2-port=5532 --pg3-port=5532 --pg1-socket-path=/var/lib/pgsql/patroni_data --pg2-socket-path=/var/lib/pgsql/patroni_data --pg3-socket-path=/var/lib/pgsql/patroni_data --repo1-path=/var/lib/pgbackrest --stanza=main\n2022-05-24 13:21:32.857 P00   INFO: stanza-delete command end: aborted with exception [055]", "stdout_lines": ["2022-05-24 13:21:32.856 P00   INFO: stanza-delete command begin 2.31: --exec-id=16215-6528bd39 --force --log-level-console=info --pg1-host=192.168.0.83 --pg2-host=192.168.0.84 --pg3-host=192.168.0.85 --pg1-path=/var/lib/pgsql/patroni_data --pg2-path=/var/lib/pgsql/patroni_data --pg3-path=/var/lib/pgsql/patroni_data --pg1-port=5532 --pg2-port=5532 --pg3-port=5532 --pg1-socket-path=/var/lib/pgsql/patroni_data --pg2-socket-path=/var/lib/pgsql/patroni_data --pg3-socket-path=/var/lib/pgsql/patroni_data --repo1-path=/var/lib/pgbackrest --stanza=main", "2022-05-24 13:21:32.857 P00   INFO: stanza-delete command end: aborted with exception [055]"]}
2022-05-24 13:21:32,487 p=51674 u=moonja n=ansible | ...ignoring
2022-05-24 13:21:32,496 p=51674 u=moonja n=ansible | TASK [pgbackrest : debug] ***********************************************************************************************************
2022-05-24 13:21:32,532 p=51674 u=moonja n=ansible | ok: [co7-node01] => {
    "msg": {
        "changed": false,
        "skip_reason": "Conditional result was False",
        "skipped": true
    }
}
2022-05-24 13:21:32,549 p=51674 u=moonja n=ansible | ok: [co7-node02] => {
    "msg": {
        "changed": false,
        "skip_reason": "Conditional result was False",
        "skipped": true
    }
}
2022-05-24 13:21:32,551 p=51674 u=moonja n=ansible | ok: [co7-node03] => {
    "msg": {
        "changed": false,
        "skip_reason": "Conditional result was False",
        "skipped": true
    }
}
2022-05-24 13:21:32,564 p=51674 u=moonja n=ansible | ok: [co7-master] => {
    "msg": {
        "changed": true,
        "cmd": [
            "/usr/bin/pgbackrest",
            "--stanza=main",
            "--log-level-console=info",
            "stanza-delete",
            "--force"
        ],
        "delta": "0:00:00.005746",
        "end": "2022-05-24 13:21:32.857775",
        "failed": true,
        "msg": "non-zero return code",
        "rc": 55,
        "start": "2022-05-24 13:21:32.852029",
        "stderr": "ERROR: [055]: stop file does not exist for stanza 'main'\n       HINT: has the pgbackrest stop command been run on this server for this stanza?",
        "stderr_lines": [
            "ERROR: [055]: stop file does not exist for stanza 'main'",
            "       HINT: has the pgbackrest stop command been run on this server for this stanza?"
        ],
        "stdout": "2022-05-24 13:21:32.856 P00   INFO: stanza-delete command begin 2.31: --exec-id=16215-6528bd39 --force --log-level-console=info --pg1-host=192.168.0.83 --pg2-host=192.168.0.84 --pg3-host=192.168.0.85 --pg1-path=/var/lib/pgsql/patroni_data --pg2-path=/var/lib/pgsql/patroni_data --pg3-path=/var/lib/pgsql/patroni_data --pg1-port=5532 --pg2-port=5532 --pg3-port=5532 --pg1-socket-path=/var/lib/pgsql/patroni_data --pg2-socket-path=/var/lib/pgsql/patroni_data --pg3-socket-path=/var/lib/pgsql/patroni_data --repo1-path=/var/lib/pgbackrest --stanza=main\n2022-05-24 13:21:32.857 P00   INFO: stanza-delete command end: aborted with exception [055]",
        "stdout_lines": [
            "2022-05-24 13:21:32.856 P00   INFO: stanza-delete command begin 2.31: --exec-id=16215-6528bd39 --force --log-level-console=info --pg1-host=192.168.0.83 --pg2-host=192.168.0.84 --pg3-host=192.168.0.85 --pg1-path=/var/lib/pgsql/patroni_data --pg2-path=/var/lib/pgsql/patroni_data --pg3-path=/var/lib/pgsql/patroni_data --pg1-port=5532 --pg2-port=5532 --pg3-port=5532 --pg1-socket-path=/var/lib/pgsql/patroni_data --pg2-socket-path=/var/lib/pgsql/patroni_data --pg3-socket-path=/var/lib/pgsql/patroni_data --repo1-path=/var/lib/pgbackrest --stanza=main",
            "2022-05-24 13:21:32.857 P00   INFO: stanza-delete command end: aborted with exception [055]"
        ]
    }
}
2022-05-24 13:21:32,575 p=51674 u=moonja n=ansible | TASK [pgbackrest : Kill process of pgbackrest on repository] ************************************************************************
2022-05-24 13:21:32,610 p=51674 u=moonja n=ansible | skipping: [co7-node01]
2022-05-24 13:21:32,626 p=51674 u=moonja n=ansible | skipping: [co7-node02]
2022-05-24 13:21:32,627 p=51674 u=moonja n=ansible | skipping: [co7-node03]
2022-05-24 13:21:33,053 p=51674 u=moonja n=ansible | fatal: [co7-master]: FAILED! => {"changed": false, "cmd": "killall pgbackrest", "msg": "[Errno 2] No such file or directory", "rc": 2, "stderr": "", "stderr_lines": [], "stdout": "", "stdout_lines": []}
2022-05-24 13:21:33,053 p=51674 u=moonja n=ansible | ...ignoring
2022-05-24 13:21:33,062 p=51674 u=moonja n=ansible | TASK [pgbackrest : debug] ***********************************************************************************************************
2022-05-24 13:21:33,097 p=51674 u=moonja n=ansible | ok: [co7-node01] => {
    "msg": {
        "changed": false,
        "skip_reason": "Conditional result was False",
        "skipped": true
    }
}
2022-05-24 13:21:33,116 p=51674 u=moonja n=ansible | ok: [co7-node02] => {
    "msg": {
        "changed": false,
        "skip_reason": "Conditional result was False",
        "skipped": true
    }
}
2022-05-24 13:21:33,117 p=51674 u=moonja n=ansible | ok: [co7-node03] => {
    "msg": {
        "changed": false,
        "skip_reason": "Conditional result was False",
        "skipped": true
    }
}
2022-05-24 13:21:33,129 p=51674 u=moonja n=ansible | ok: [co7-master] => {
    "msg": {
        "changed": false,
        "cmd": "killall pgbackrest",
        "failed": true,
        "msg": "[Errno 2] No such file or directory",
        "rc": 2,
        "stderr": "",
        "stderr_lines": [],
        "stdout": "",
        "stdout_lines": []
    }
}
2022-05-24 13:21:33,139 p=51674 u=moonja n=ansible | TASK [pgbackrest : Delete configuration file for pgbackrest] ************************************************************************
2022-05-24 13:21:33,493 p=51674 u=moonja n=ansible | changed: [co7-node02] => (item=/etc/pgbackrest/pgbackrest.conf)
2022-05-24 13:21:33,508 p=51674 u=moonja n=ansible | changed: [co7-node01] => (item=/etc/pgbackrest/pgbackrest.conf)
2022-05-24 13:21:33,527 p=51674 u=moonja n=ansible | changed: [co7-master] => (item=/etc/pgbackrest/pgbackrest.conf)
2022-05-24 13:21:33,532 p=51674 u=moonja n=ansible | changed: [co7-node03] => (item=/etc/pgbackrest/pgbackrest.conf)
2022-05-24 13:21:33,543 p=51674 u=moonja n=ansible | TASK [pgbackrest : Delete repository location for pgbackrest] ***********************************************************************
2022-05-24 13:21:33,564 p=51674 u=moonja n=ansible | skipping: [co7-node01] => (item=/var/lib/pgbackrest) 
2022-05-24 13:21:33,583 p=51674 u=moonja n=ansible | skipping: [co7-node02] => (item=/var/lib/pgbackrest) 
2022-05-24 13:21:33,599 p=51674 u=moonja n=ansible | skipping: [co7-node03] => (item=/var/lib/pgbackrest) 
2022-05-24 13:21:34,124 p=51674 u=moonja n=ansible | changed: [co7-master] => (item=/var/lib/pgbackrest)
2022-05-24 13:21:34,136 p=51674 u=moonja n=ansible | TASK [pgbackrest : Delete ssh keys to allow password-less login between all nodes] **************************************************
2022-05-24 13:21:34,490 p=51674 u=moonja n=ansible | changed: [co7-node02] => (item=.ssh/id_rsa)
2022-05-24 13:21:34,491 p=51674 u=moonja n=ansible | changed: [co7-node01] => (item=.ssh/id_rsa)
2022-05-24 13:21:34,491 p=51674 u=moonja n=ansible | changed: [co7-node03] => (item=.ssh/id_rsa)
2022-05-24 13:21:34,502 p=51674 u=moonja n=ansible | changed: [co7-master] => (item=.ssh/id_rsa)
2022-05-24 13:21:34,792 p=51674 u=moonja n=ansible | changed: [co7-node02] => (item=.ssh/id_rsa.pub)
2022-05-24 13:21:34,802 p=51674 u=moonja n=ansible | changed: [co7-master] => (item=.ssh/id_rsa.pub)
2022-05-24 13:21:34,805 p=51674 u=moonja n=ansible | changed: [co7-node01] => (item=.ssh/id_rsa.pub)
2022-05-24 13:21:34,807 p=51674 u=moonja n=ansible | changed: [co7-node03] => (item=.ssh/id_rsa.pub)
2022-05-24 13:21:35,083 p=51674 u=moonja n=ansible | changed: [co7-node02] => (item=.ssh/authorized_keys)
2022-05-24 13:21:35,097 p=51674 u=moonja n=ansible | changed: [co7-master] => (item=.ssh/authorized_keys)
2022-05-24 13:21:35,107 p=51674 u=moonja n=ansible | changed: [co7-node03] => (item=.ssh/authorized_keys)
2022-05-24 13:21:35,107 p=51674 u=moonja n=ansible | changed: [co7-node01] => (item=.ssh/authorized_keys)
2022-05-24 13:21:35,382 p=51674 u=moonja n=ansible | changed: [co7-node02] => (item=.ssh)
2022-05-24 13:21:35,400 p=51674 u=moonja n=ansible | changed: [co7-node03] => (item=.ssh)
2022-05-24 13:21:35,402 p=51674 u=moonja n=ansible | changed: [co7-master] => (item=.ssh)
2022-05-24 13:21:35,416 p=51674 u=moonja n=ansible | changed: [co7-node01] => (item=.ssh)
2022-05-24 13:21:35,427 p=51674 u=moonja n=ansible | TASK [pgbackrest : Delete directories and files in all nodes] ***********************************************************************
2022-05-24 13:21:35,803 p=51674 u=moonja n=ansible | changed: [co7-node02] => (item=/var/log/pgbackrest)
2022-05-24 13:21:35,808 p=51674 u=moonja n=ansible | changed: [co7-node03] => (item=/var/log/pgbackrest)
2022-05-24 13:21:35,840 p=51674 u=moonja n=ansible | changed: [co7-node01] => (item=/var/log/pgbackrest)
2022-05-24 13:21:35,842 p=51674 u=moonja n=ansible | changed: [co7-master] => (item=/var/log/pgbackrest)
2022-05-24 13:21:36,102 p=51674 u=moonja n=ansible | changed: [co7-node02] => (item=/etc/pgbackrest/conf.d)
2022-05-24 13:21:36,107 p=51674 u=moonja n=ansible | changed: [co7-node03] => (item=/etc/pgbackrest/conf.d)
2022-05-24 13:21:36,151 p=51674 u=moonja n=ansible | changed: [co7-node01] => (item=/etc/pgbackrest/conf.d)
2022-05-24 13:21:36,154 p=51674 u=moonja n=ansible | changed: [co7-master] => (item=/etc/pgbackrest/conf.d)
2022-05-24 13:21:36,414 p=51674 u=moonja n=ansible | changed: [co7-node02] => (item=/etc/pgbackrest)
2022-05-24 13:21:36,422 p=51674 u=moonja n=ansible | changed: [co7-node03] => (item=/etc/pgbackrest)
2022-05-24 13:21:36,454 p=51674 u=moonja n=ansible | changed: [co7-node01] => (item=/etc/pgbackrest)
2022-05-24 13:21:36,469 p=51674 u=moonja n=ansible | changed: [co7-master] => (item=/etc/pgbackrest)
2022-05-24 13:21:36,479 p=51674 u=moonja n=ansible | TASK [pgbackrest : Delete lines for pgbackrest in patroni.yml] **********************************************************************
2022-05-24 13:21:36,545 p=51674 u=moonja n=ansible | skipping: [co7-master] => (item={'regexp': '^    archive_mode:*', 'state': 'absent'}) 
2022-05-24 13:21:36,546 p=51674 u=moonja n=ansible | skipping: [co7-master] => (item={'regexp': '^    archive_command:*', 'state': 'absent'}) 
2022-05-24 13:21:37,025 p=51674 u=moonja n=ansible | changed: [co7-node02] => (item={'regexp': '^    archive_mode:*', 'state': 'absent'})
2022-05-24 13:21:37,033 p=51674 u=moonja n=ansible | changed: [co7-node01] => (item={'regexp': '^    archive_mode:*', 'state': 'absent'})
2022-05-24 13:21:37,035 p=51674 u=moonja n=ansible | changed: [co7-node03] => (item={'regexp': '^    archive_mode:*', 'state': 'absent'})
2022-05-24 13:21:37,309 p=51674 u=moonja n=ansible | changed: [co7-node02] => (item={'regexp': '^    archive_command:*', 'state': 'absent'})
2022-05-24 13:21:37,323 p=51674 u=moonja n=ansible | changed: [co7-node03] => (item={'regexp': '^    archive_command:*', 'state': 'absent'})
2022-05-24 13:21:37,325 p=51674 u=moonja n=ansible | changed: [co7-node01] => (item={'regexp': '^    archive_command:*', 'state': 'absent'})
2022-05-24 13:21:37,335 p=51674 u=moonja n=ansible | TASK [pgbackrest : Return previous values in patroni.yml for pgBackrest] ************************************************************
2022-05-24 13:21:37,429 p=51674 u=moonja n=ansible | skipping: [co7-master] => (item={'regexp': "^  listen: '0.0.0.0:5532'", 'line': "  listen: '192.168.0.81:5432'", 'state': 'present'}) 
2022-05-24 13:21:37,431 p=51674 u=moonja n=ansible | skipping: [co7-master] => (item={'regexp': "^  connect_address: '192.168.0.81:5532'", 'line': "  connect_address: '192.168.0.81:5432'", 'state': 'present'}) 
2022-05-24 13:21:37,431 p=51674 u=moonja n=ansible | skipping: [co7-master] => (item={'regexp': '^    port: 5532', 'line': '    port: 5432', 'state': 'present'}) 
2022-05-24 13:21:37,843 p=51674 u=moonja n=ansible | changed: [co7-node01] => (item={'regexp': "^  listen: '0.0.0.0:5532'", 'line': "  listen: '192.168.0.83:5432'", 'state': 'present'})
2022-05-24 13:21:37,866 p=51674 u=moonja n=ansible | changed: [co7-node03] => (item={'regexp': "^  listen: '0.0.0.0:5532'", 'line': "  listen: '192.168.0.85:5432'", 'state': 'present'})
